id,First Payment Date,First Payment Value
11687643,,
11687620,,
11687606,,
11687600,,
11687580,,
11687567,,
11687514,,
11687396,,
11687358,,
11687319,,
11687290,,
11687248,,
11687234,,
11687223,,
11686622,,
11686563,,
11686460,,
11686456,,
11686414,,
11686411,,
11686410,,
11686358,,
11686306,,
11686263,,
11686235,,
11686233,3/2/16 3:20 PM,10.63
11686224,,
11685898,,
11685891,,
11685890,,
11685795,,
11685500,,
11685400,,
11685346,,
11685341,,
11685234,,
11685224,,
11685201,,
11685101,,
11685001,,
11684998,,
11684987,,
11684986,,
11684911,,
11684891,,
11684884,,
11684861,,
11684843,,
11684837,,
11684820,,
11684788,,
11684721,,
11684688,,
11684686,,
11684554,,
11684313,,
11684309,,
11684307,,
11684298,,
11684293,,
11684262,,
11684260,,
11684235,,
11684174,,
11684137,,
11684117,,
11684112,,
11684045,,
11684012,,
11684010,,
11683961,,
11683960,,
11683938,,
11683937,,
11683936,,
11683857,,
11683856,,
11683838,,
11683748,,
11683747,,
11683746,,
11683647,,
11683636,,
11683631,,
11683559,,
11683544,,
11683508,,
11683348,,
11683330,,
11683299,,
11683248,,
11683155,,
11683145,,
11683139,,
11683086,,
11683011,,
11683000,,
11682838,,
11682802,,
11682738,,
11682684,,
11682436,3/8/16 2:56 AM,9.95
11682321,,
11682317,,
11682316,,
11682292,,
11682291,,
11682254,,
11682196,,
11682122,,
11682110,,
11682077,,
11682074,,
11682066,,
11682054,,
11682053,,
11681971,,
11681967,,
11681915,,
11681887,,
11681870,,
11681736,,
11681584,,
11681580,,
11681466,,
11681432,,
11681388,,
11681309,,
11681303,,
11681296,,
11681271,,
11681257,,
11681160,,
11681106,,
11681049,,
11681022,,
11681010,,
11680936,,
11680803,,
11680779,,
11680760,,
11680695,,
11680655,,
11680596,,
11680561,,
11680546,,
11680485,,
11680368,,
11680298,,
11680288,,
11680266,,
11680232,,
11680200,,
11680198,,
11680140,,
11680092,,
11680025,,
11680015,,
11680013,,
11680011,,
11680003,,
11679896,,
11679867,,
11679823,2/29/16 12:03 PM,9.95
11679781,,
11679759,,
11679757,,
11679715,,
11679690,,
11679688,,
11679686,,
11679654,,
11679631,,
11679630,,
11679615,,
11679603,,
11679546,,
11679540,,
11679531,,
11679484,,
11679451,,
11679450,,
11679395,,
11679305,,
11679215,,
11679195,,
11679193,,
11679065,,
11679013,,
11678924,,
11678873,,
11678811,,
11678802,,
11678733,,
11678718,,
11678710,,
11678707,,
11678673,,
11678655,,
11678644,,
11678399,,
11678348,,
11678323,,
11678320,,
11678270,3/18/16 9:04 AM,71.4
11678182,,
11678168,,
11678063,,
11677983,,
11677976,,
11677968,,
11677922,,
11677910,,
11677862,,
11677779,,
11677764,,
11677741,,
11677733,,
11677706,,
11677691,,
11677690,,
11677583,,
11677570,,
11677536,,
11677528,,
11677497,,
11677484,,
11677405,,
11677329,,
11677307,,
11677266,,
11677252,,
11677195,,
11677033,,
11676932,,
11676823,,
11676807,,
11676788,,
11676575,,
11676384,,
11676336,,
11676304,,
11676277,2/22/16 9:58 AM,19.95
11676122,,
11676121,,
11676112,,
11676103,,
11676089,,
11676069,,
11675973,,
11675889,,
11675870,,
11675836,2/29/16 3:53 PM,9.95
11675835,,
11675806,,
11675803,,
11675723,,
11675462,,
11675456,,
11675421,,
11675301,,
11675293,,
11675288,,
11675284,,
11675283,,
11675127,,
11675114,,
11675013,,
11674999,,
11674981,,
11674920,,
11674908,,
11674879,,
11674827,,
11674821,,
11674788,,
11674782,,
11674777,,
11674750,,
11674708,,
11674704,,
11674703,,
11674695,,
11674692,,
11674690,,
11674656,,
11674630,,
11674623,,
11674607,,
11674571,,
11674568,,
11674466,2/23/16 9:04 AM,19.95
11674449,,
11674295,,
11674276,,
11674119,,
11674110,,
11674039,,
11673990,3/7/16 8:48 AM,71.4
11673770,,
11673740,,
11673696,,
11673669,,
11673499,,
11673344,,
11673210,,
11673199,,
11673197,,
11673193,,
11673180,,
11673127,,
11673124,,
11673108,,
11673089,,
11673068,,
11673067,,
11673066,,
11673046,,
11673000,,
11672958,,
11672870,,
11672869,,
11672832,,
11672816,3/3/16 7:33 AM,9.95
11672786,,
11672739,,
11672643,,
11672638,,
11672628,,
11672568,4/8/16 1:41 PM,9.95
11672550,,
11672545,,
11672379,,
11672325,,
11672322,,
11672307,,
11672292,,
11672277,,
11672273,,
11672226,,
11672200,,
11672198,,
11672189,,
11672088,,
11672069,,
11672033,,
11672025,,
11672024,,
11671984,,
11671920,,
11671874,,
11671850,,
11671847,,
11671800,,
11671625,,
11671612,,
11671609,,
11671562,,
11671556,,
11671531,3/21/16 4:39 AM,71.4
11671410,,
11671404,,
11671345,,
11671304,,
11671288,,
11671283,,
11671220,,
11671197,,
11671189,,
11671142,,
11671101,,
11671099,,
11671089,,
11671044,,
11670972,,
11670963,,
11670956,,
11670785,,
11670778,,
11670731,,
11670709,,
11670681,,
11670665,,
11670588,,
11670564,,
11670562,,
11670439,,
11670317,,
11670279,,
11670271,,
11670171,,
11670159,,
11670121,,
11670119,,
11669970,,
11669945,,
11669831,,
11669826,,
11669792,,
11669786,,
11669784,,
11669783,,
11669778,,
11669684,,
11669669,,
11669569,,
11669535,,
11669520,,
11669483,,
11669438,,
11669421,,
11669372,,
11669250,,
11669197,,
11669190,,
11669144,,
11669106,,
11669086,,
11668980,2/22/16 6:38 AM,19.95
11668959,,
11668944,,
11668943,,
11668892,,
11668875,2/27/16 9:52 AM,71.4
11668873,,
11668865,,
11668777,,
11668721,,
11668597,,
11668589,,
11668574,,
11668507,,
11668467,,
11668463,,
11668397,,
11668386,,
11668362,,
11668222,,
11668216,,
11668170,,
11668120,,
11668023,,
11667949,,
11667933,,
11667863,,
11667792,,
11667784,,
11667769,,
11667758,,
11667740,,
11667738,,
11667602,,
11667571,,
11667538,,
11667537,,
11667487,,
11667470,,
11667405,,
11667404,,
11667376,,
11667361,,
11667352,,
11667292,,
11667261,,
11667177,,
11667159,,
11667150,,
11666898,,
11666840,,
11666821,,
11666770,,
11666753,,
11666734,,
11666649,,
11666535,,
11666534,,
11666512,2/29/16 9:26 AM,9.95
11666410,,
11666345,,
11666344,,
11666205,,
11666061,,
11665981,,
11665968,,
11665967,,
11665882,,
11665853,,
11665831,,
11665810,,
11665784,,
11665761,,
11665748,,
11665611,,
11665551,,
11665542,,
11665536,3/8/16 1:53 PM,9.95
11665466,,
11665430,,
11665350,,
11665317,,
11665291,,
11665279,,
11665252,,
11665187,,
11665048,,
11665041,,
11664924,,
11664867,,
11664859,,
11664839,,
11664820,,
11664773,2/22/16 2:55 AM,9.95
11664770,,
11664708,,
11664697,,
11664629,,
11664506,,
11664490,,
11664487,,
11664484,,
11664475,,
11664383,,
11664361,,
11664282,,
11664237,,
11664220,,
11664162,,
11664095,,
11664080,,
11664044,,
11663930,,
11663921,,
11663905,,
11663877,,
11663853,,
11663795,,
11663660,,
11663589,,
11663570,,
11663569,,
11663518,,
11663491,,
11663388,,
11663383,,
11663355,,
11663265,,
11663264,,
11663234,,
11663096,,
11663080,,
11663077,,
11663055,,
11663025,,
11663017,,
11662878,,
11662877,,
11662808,,
11662723,,
11662698,,
11662678,,
11662602,,
11662571,,
11662560,,
11662543,,
11662540,,
11662477,,
11662460,,
11662363,,
11662309,,
11662272,,
11662236,,
11662233,,
11662225,2/26/16 10:03 AM,71.4
11662176,,
11662098,,
11662038,,
11662027,,
11661838,,
11661796,,
11661784,,
11661618,,
11661616,,
11661614,,
11661538,,
11661464,,
11661460,4/17/16 6:26 PM,9.95
11661442,,
11661402,,
11661384,,
11661373,,
11661357,,
11661347,,
11661314,,
11661278,,
11661195,,
11661157,,
11661080,2/22/16 6:16 PM,155.4
11661061,,
11661057,,
11661051,,
11661034,,
11661018,,
11660934,,
11660924,,
11660920,,
11660867,3/8/16 3:11 PM,9.95
11660859,,
11660828,,
11660667,,
11660644,,
11660622,,
11660583,,
11660560,,
11660546,,
11660537,3/4/16 9:04 AM,9.95
11660484,,
11660394,,
11660376,,
11660188,,
11660172,,
11660169,,
11660108,,
11660059,,
11660056,,
11659880,,
11659860,,
11659810,,
11659763,,
11659750,,
11659732,,
11659700,,
11659641,,
11659476,,
11659399,,
11659390,,
11659379,,
11659372,,
11659365,2/21/16 7:17 PM,19.95
11659335,,
11659327,,
11659270,,
11659257,,
11659163,,
11659146,,
11659081,,
11658910,,
11658884,,
11658823,,
11658821,,
11658802,,
11658729,,
11658642,,
11658513,,
11658512,,
11658511,,
11658419,,
11658372,,
11658357,,
11658256,,
11658247,,
11658169,,
11658168,,
11658096,,
11658095,,
11658056,,
11657936,,
11657921,,
11657889,,
11657869,,
11657868,,
11657836,,
11657772,,
11657736,2/28/16 11:23 AM,71.4
11657725,,
11657516,,
11657459,,
11657314,,
11657274,,
11657255,4/29/16 2:35 PM,9.95
11657206,,
11657187,,
11657131,,
11657088,,
11657064,,
11656933,,
11656785,,
11656740,,
11656735,,
11656659,,
11656626,,
11656583,,
11656576,,
11656528,,
11656499,,
11656496,,
11656449,,
11656447,,
11656436,,
11656419,,
11656415,,
11656340,,
11656245,,
11656241,,
11656240,,
11656236,,
11656151,,
11656146,,
11656141,,
11656138,,
11656049,,
11656046,,
11656044,,
11656023,,
11655978,,
11655941,,
11655895,3/3/16 10:58 AM,9.95
11655882,,
11655759,,
11655679,,
11655674,,
11655611,,
11655610,,
11655600,,
11655499,,
11655480,,
11655445,,
11655396,,
11655263,,
11655262,,
11655225,,
11655204,,
11655196,,
11655178,,
11655154,,
11654985,,
11654960,,
11654753,,
11654750,,
11654673,,
11654517,,
11654372,,
11654341,,
11654325,,
11654253,,
11654244,,
11654178,,
11654059,,
11654005,,
11653974,,
11653957,,
11653909,,
11653848,,
11653846,,
11653794,,
11653729,,
11653671,,
11653624,,
11653521,,
11653481,,
11653462,2/21/16 1:48 PM,480
11653266,2/28/16 1:43 PM,9.95
11653265,,
11653193,,
11653189,,
11653092,,
11653053,,
11653048,,
11653041,,
11653015,,
11653010,,
11652964,,
11652952,,
11652804,,
11652802,,
11652788,,
11652753,,
11652627,,
11652521,,
11652395,,
11652367,,
11652346,,
11652250,,
11652209,,
11652205,,
11652175,,
11652128,,
11652103,,
11652042,,
11652003,,
11651999,,
11651971,,
11651963,,
11651940,,
11651939,,
11651883,,
11651834,,
11651800,,
11651773,,
11651563,,
11651526,,
11651511,,
11651446,,
11651382,,
11651370,,
11651263,,
11651241,,
11651180,,
11651087,,
11651077,,
11651071,,
11651022,,
11650878,,
11650877,,
11650826,,
11650772,,
11650694,2/22/16 10:00 AM,9.95
11650689,,
11650682,,
11650632,,
11650625,,
11650455,,
11650401,,
11650374,,
11650361,,
11650325,,
11650301,,
11650295,,
11650290,,
11650286,,
11650273,,
11650244,,
11650243,,
11650212,,
11650185,,
11650180,,
11650167,,
11650092,,
11650089,,
11649884,,
11649878,,
11649854,,
11649848,,
11649826,,
11649766,,
11649682,,
11649628,,
11649578,,
11649530,,
11649507,,
11649497,,
11649481,,
11649477,,
11649472,,
11649403,,
11649375,,
11649337,,
11649317,,
11649312,,
11649187,,
11649173,,
11649159,,
11649157,,
11649127,,
11649054,3/14/16 3:18 PM,9.95
11648970,,
11648952,,
11648929,,
11648873,,
11648849,,
11648842,,
11648705,,
11648632,,
11648580,2/28/16 6:18 AM,9.95
11648562,,
11648518,,
11648495,,
11648486,,
11648411,,
11648310,,
11648268,,
11648267,,
11648255,,
11648221,,
11648208,,
11648106,,
11648058,,
11648031,,
11648022,,
11648016,,
11648004,,
11647996,,
11647985,,
11647970,,
11647778,,
11647695,,
11647688,,
11647685,,
11647559,,
11647524,,
11647511,,
11647448,,
11647377,,
11647365,,
11647283,,
11647250,,
11647229,,
11647194,,
11647193,,
11647192,,
11647191,,
11647152,,
11647041,,
11647040,,
11647023,,
11647011,,
11646903,,
11646897,,
11646887,,
11646766,,
11646682,,
11646679,,
11646669,,
11646613,,
11646548,,
11646538,,
11646516,,
11646513,,
11646448,,
11646420,,
11646319,,
11646297,,
11646163,,
11646154,,
11646102,,
11646101,,
11646075,,
11646048,,
11645986,,
11645964,,
11645782,,
11645781,,
11645780,,
11645777,,
11645760,,
11645759,,
11645610,,
11645609,,
11645590,,
11645527,,
11645520,,
11645478,,
11645454,,
11645426,3/5/16 7:34 AM,9.95
11645420,,
11645357,,
11645322,,
11645294,,
11645293,,
11645280,,
11645192,,
11645166,,
11645148,,
11645143,,
11645138,,
11645133,,
11645073,,
11645072,,
11645056,,
11645055,,
11644927,,
11644918,,
11644861,,
11644852,,
11644843,,
11644833,,
11644675,,
11644648,,
11644636,,
11644601,,
11644579,,
11644527,,
11644504,,
11644497,,
11644494,,
11644414,,
11644320,,
11644287,,
11644268,,
11644265,,
11644252,6/13/16 9:29 AM,405
11644241,,
11644233,,
11644194,2/28/16 3:30 PM,71.4
11644188,,
11644145,,
11644095,,
11643934,,
11643912,,
11643836,,
11643733,,
11643720,,
11643697,,
11643691,,
11643676,,
11643654,,
11643591,5/11/16 9:29 AM,9.95
11643574,,
11643573,,
11643526,,
11643451,,
11643414,,
11643356,,
11643343,,
11643287,,
11643263,,
11643186,,
11643096,,
11643049,,
11642975,,
11642963,,
11642949,,
11642916,,
11642816,2/20/16 8:20 PM,71.4
11642793,,
11642792,,
11642769,3/13/16 4:36 PM,9.95
11642731,,
11642680,,
11642540,,
11642401,,
11642384,2/29/16 6:31 PM,9.95
11642360,,
11642310,,
11642252,,
11642135,,
11642126,,
11642078,,
11642072,,
11642067,,
11642013,,
11642010,,
11641926,,
11641883,,
11641832,,
11641779,,
11641770,,
11641639,,
11641638,,
11641591,,
11641563,,
11641559,,
11641541,,
11641471,,
11641432,,
11641411,,
11641393,,
11641347,,
11641313,,
11641213,,
11641162,,
11641143,,
11641113,,
11641054,,
11640940,,
11640920,,
11640889,,
11640813,3/5/16 3:31 PM,71.4
11640744,,
11640674,,
11640639,,
11640638,,
11640634,3/20/16 7:44 PM,71.4
11640611,,
11640597,,
11640573,,
11640552,,
11640548,3/1/16 3:15 PM,155.4
11640546,,
11640439,,
11640229,,
11640166,,
11640102,,
11640074,,
11640047,,
11639939,,
11639926,,
11639912,,
11639910,,
11639898,,
11639852,,
11639837,,
11639787,,
11639760,,
11639751,,
11639693,,
11639690,,
11639674,,
11639653,,
11639641,,
11639634,,
11639623,,
11639568,,
11639557,,
11639369,,
11639366,,
11639354,,
11639217,,
11639214,,
11639199,,
11639179,,
11639027,,
11638994,,
11638899,,
11638882,,
11638869,,
11638823,,
11638697,,
11638695,,
11638657,,
11638644,,
11638623,,
11638615,,
11638597,,
11638508,,
11638506,,
11638447,,
11638300,,
11638189,,
11638187,,
11638184,,
11638133,,
11638087,,
11638075,,
11637970,,
11637945,,
11637899,,
11637887,,
11637804,,
11637728,,
11637723,,
11637620,,
11637615,,
11637500,,
11637293,,
11637229,,
11637181,,
11636914,,
11636746,,
11636707,,
11636693,,
11636644,,
11636637,,
11636611,,
11636599,,
11636472,,
11636399,,
11636363,,
11636305,,
11636255,,
11636239,,
11636160,,
11636153,,
11636152,,
11636094,,
11636055,,
11636021,,
11636020,,
11635960,,
11635898,,
11635778,,
11635762,,
11635751,,
11635581,,
11635511,,
11635505,,
11635406,,
11635010,,
11634936,,
11634925,,
11634860,,
11634802,,
11634700,,
11634642,,
11634588,,
11634581,,
11634579,,
11634569,,
11634544,,
11634543,,
11634477,,
11634460,,
11634451,,
11634448,,
11634447,,
11634374,,
11634269,,
11634253,,
11634235,,
11634224,,
11634146,,
11634140,,
11634092,,
11634091,,
11634043,,
11633980,,
11633965,,
11633953,,
11633850,,
11633826,,
11633794,,
11633756,3/2/16 4:43 AM,9.95
11633746,,
11633739,,
11633712,,
11633677,,
11633670,,
11633621,,
11633610,,
11633608,,
11633577,,
11633531,,
11633501,,
11633444,,
11633416,,
11633398,,
11633385,,
11633378,,
11633364,,
11633301,,
11633287,,
11633228,,
11633221,2/27/16 3:53 AM,71.4
11633220,,
11633189,,
11633138,,
11633125,,
11633089,,
11633036,,
11632648,,
11632645,,
11632607,,
11632577,,
11632549,,
11632520,,
11632463,,
11632445,,
11632404,,
11632208,,
11632199,,
11632182,,
11632031,,
11631999,,
11631933,,
11631884,,
11631881,,
11631777,,
11631723,,
11631674,,
11631610,,
11631588,,
11631532,,
11631486,,
11631460,,
11631341,,
11631316,,
11631305,,
11631159,,
11631156,,
11631153,,
11631075,,
11631002,,
11630977,,
11630818,,
11630804,,
11630798,,
11630784,,
11630763,,
11630748,,
11630713,,
11630701,,
11630684,,
11630675,,
11630656,,
11630633,,
11630616,,
11630608,,
11630597,,
11630585,,
11630541,,
11630503,,
11630457,,
11630419,,
11630372,,
11630206,,
11630164,2/26/16 11:16 PM,9.95
11630151,,
11630137,,
11630087,,
11630061,,
11630003,,
11629918,2/21/16 2:51 PM,155.4
11629806,,
11629805,,
11629782,,
11629692,,
11629636,,
11629553,,
11629454,,
11629363,,
11629279,,
11629274,,
11629195,,
11629189,,
11629165,,
11629151,,
11629032,,
11628964,,
11628953,,
11628904,,
11628826,,
11628767,,
11628750,,
11628736,,
11628564,,
11628527,,
11628310,,
11628290,,
11628145,,
11628096,,
11628093,,
11628091,,
11628074,,
11628070,,
11628044,,
11628038,,
11628037,,
11628035,,
11628027,,
11627825,,
11627819,2/25/16 4:45 PM,155.4
11627535,,
11627492,,
11627467,,
11627435,,
11627397,,
11627362,,
11627338,,
11627312,,
11627303,,
11627254,,
11626965,,
11626843,,
11626837,,
11626817,3/25/16 9:08 AM,19.95
11626801,,
11626794,,
11626781,,
11626676,,
11626674,,
11626659,,
11626646,,
11626596,,
11626558,,
11626524,,
11626514,,
11626484,,
11626456,,
11626415,2/20/16 9:40 AM,71.4
11626348,,
11626341,,
11626076,,
11626074,,
11626047,,
11625623,,
11625622,,
11625620,,
11625539,,
11625461,,
11625379,,
11625378,,
11625295,,
11625277,,
11625203,,
11625169,,
11625124,,
11625067,,
11625057,,
11625038,,
11624954,,
11624933,,
11624869,,
11624802,,
11624712,,
11624363,,
11624325,,
11624018,,
11623956,,
11623900,,
11623831,,
11623781,,
11623772,,
11623757,,
11623751,,
11623746,,
11623704,,
11623657,,
11623577,,
11623566,,
11623565,,
11623490,,
11623489,,
11623484,,
11623426,,
11623417,,
11623394,,
11623312,,
11623252,,
11623209,,
11623201,,
11623199,5/3/16 5:33 AM,9.95
11623190,,
11623083,,
11623049,,
11623044,,
11622832,,
11622773,,
11622729,,
11622652,,
11622575,,
11622471,,
11622048,,
11622027,,
11621933,3/6/16 9:59 AM,19.95
11621917,,
11621818,,
11621671,,
11621663,,
11621662,,
11621615,,
11621613,,
11621611,,
11621577,,
11621566,,
11621547,,
11621544,,
11621543,,
11621533,,
11621493,,
11621458,,
11621455,,
11621454,,
11621445,,
11621439,,
11621425,,
11621349,,
11621272,,
11621216,,
11621202,,
11621187,,
11621142,,
11621138,,
11621095,,
11621090,,
11621088,,
11621082,,
11621071,,
11620803,,
11620754,,
11620711,,
11620709,,
11620643,,
11620524,,
11620501,,
11620492,,
11620397,,
11620345,,
11620194,,
11620164,,
11619973,,
11619883,,
11619650,,
11619563,,
11619522,,
11619510,,
11618931,,
11618850,,
11618731,,
11618697,,
11618693,,
11618561,,
11618558,,
11618551,,
11618508,,
11618220,,
11618192,,
11617989,,
11617938,,
11617894,,
11617886,,
11617773,,
11617734,,
11617630,,
11617564,,
11617561,,
11617553,,
11617426,,
11617419,,
11617417,,
11617092,,
11617079,,
11617031,,
11617021,,
11616979,,
11616941,,
11616840,,
11616837,,
11616788,,
11616780,,
11616753,,
11616752,,
11616697,,
11616656,,
11616634,,
11616578,,
11616576,,
11616572,,
11616479,,
11616413,,
11616373,,
11616367,,
11616309,,
11616286,,
11616265,,
11615868,,
11615778,,
11615609,,
11615547,,
11615540,,
11615448,,
11615414,,
11615401,,
11615273,,
11615242,,
11615208,,
11615203,,
11615145,,
11615103,,
11614945,,
11614916,,
11614893,,
11614837,,
11614832,,
11614830,,
11614740,,
11614529,,
11614178,,
11614070,,
11614056,,
11614049,,
11614048,,
11613982,,
11613978,,
11613977,,
11613955,,
11613952,,
11613932,,
11613905,,
11613769,,
11613747,,
11613746,,
11613743,,
11613709,,
11613706,,
11613618,,
11613590,,
11613571,,
11613552,,
11613533,,
11613515,,
11613409,,
11613399,,
11613386,,
11613009,,
11612877,,
11612805,,
11612791,,
11612760,,
11612748,,
11612725,3/15/16 8:45 AM,71.4
11612643,,
11612260,,
11612186,3/2/16 7:55 PM,9.95
11612124,,
11612097,,
11612033,,
11612024,,
11611982,2/24/16 11:13 AM,155.4
11611900,,
11611894,,
11611789,,
11611785,,
11611730,,
11611622,,
11611609,,
11611546,,
11611410,,
11611368,2/21/16 9:47 AM,9.95
11611223,,
11611215,,
11611098,,
11611097,,
11611075,,
11611053,,
11611033,,
11611003,3/8/16 4:07 PM,9.95
11610893,,
11610735,,
11610667,,
11610581,,
11610527,,
11610524,,
11610413,,
11610396,,
11610394,,
11610390,,
11610285,,
11610121,,
11609767,,
11609757,,
11609606,,
11609533,,
11609510,,
11609466,,
11609464,,
11609461,,
11609459,,
11609457,,
11609446,,
11609263,,
11609224,,
11609223,,
11609216,,
11609186,3/1/16 1:24 PM,9.95
11609177,,
11609170,,
11608962,,
11608860,,
11608849,,
11608661,,
11608639,,
11608542,,
11608539,,
11608518,,
11608499,,
11608260,,
11608248,,
11608231,,
11608072,,
11608054,,
11607899,,
11607898,,
11607860,2/25/16 10:53 AM,9.95
11607779,,
11607690,,
11607646,,
11607637,,
11607538,,
11607520,,
11607491,,
11607441,,
11607413,,
11607408,,
11607397,,
11607328,,
11607324,,
11607234,,
11607199,,
11606953,,
11606952,,
11606931,,
11606921,,
11606782,,
11606709,,
11606596,,
11606578,,
11606525,,
11606516,,
11606465,,
11606463,,
11606428,,
11606425,,
11606424,,
11606418,,
11606414,,
11606307,,
11606209,,
11606196,,
11606185,,
11606119,,
11606018,,
11605847,,
11605817,,
11605816,,
11605688,,
11605680,,
11605559,,
11605514,,
11605420,,
11605399,,
11605373,,
11605336,,
11605285,,
11605268,,
11605192,,
11605191,,
11604908,,
11604894,,
11604889,,
11604864,,
11604846,,
11604667,,
11604661,,
11604605,,
11604542,,
11604517,,
11604451,,
11604391,,
11604377,,
11604212,,
11603863,,
11603743,,
11603648,,
11603324,,
11603321,,
11603306,,
11603168,,
11603136,,
11603133,,
11603056,,
11602986,,
11602896,,
11602877,,
11602704,,
11602662,,
11602628,,
11602562,,
11602531,,
11602529,,
11602504,,
11602469,,
11602467,,
11602445,,
11602402,,
11602328,,
11601922,,
11601906,,
11601801,,
11601797,,
11601762,,
11601673,,
11601301,,
11601294,,
11601278,,
11601277,,
11601276,,
11601264,,
11601244,,
11601192,,
11601166,,
11601088,,
11601040,,
11600998,,
11600992,,
11600892,,
11600882,,
11600834,,
11600832,,
11600812,2/19/16 3:48 AM,480
11600806,,
11600800,,
11600799,,
11600740,,
11600701,,
11600684,,
11600673,,
11600638,,
11600613,,
11600535,,
11600424,,
11600419,,
11600409,,
11600406,,
11600376,,
11600314,,
11600290,,
11600274,,
11600255,2/18/16 10:45 PM,71.4
11600246,,
11600232,,
11600187,,
11600145,,
11600125,,
11599945,,
11599835,,
11599773,,
11599764,,
11599761,,
11599720,,
11599701,,
11599524,,
11599496,,
11599451,,
11599422,,
11599393,,
11599369,,
11599269,,
11599238,,
11599067,,
11599048,,
11598989,,
11598889,,
11598881,,
11598855,,
11598831,,
11598815,,
11598776,,
11598766,,
11598678,,
11598625,,
11598617,,
11598614,,
11598613,,
11598609,,
11598579,3/1/16 2:23 AM,9.95
11598572,,
11598508,,
11598410,,
11598382,,
11598379,,
11598369,,
11598329,,
11598315,,
11598303,,
11598187,,
11598155,,
11598104,,
11598051,,
11598048,,
11598032,,
11597987,,
11597971,,
11597878,,
11597825,,
11597799,,
11597796,,
11597639,,
11597634,,
11597596,,
11597555,,
11597507,,
11597466,,
11597437,,
11597363,,
11597341,,
11597326,,
11597320,,
11597238,,
11597232,,
11597216,,
11597145,,
11597039,,
11597012,,
11597009,4/7/16 10:50 AM,9.95
11597007,,
11596893,,
11596892,,
11596891,,
11596790,,
11596754,,
11596753,,
11596695,,
11596522,,
11596498,,
11596140,,
11596088,,
11596064,,
11596056,,
11595814,,
11595812,3/8/16 11:50 AM,71.4
11595742,,
11595738,,
11595713,,
11595669,,
11595644,,
11595608,,
11595591,,
11595517,,
11595508,,
11595496,,
11595477,,
11595211,,
11595024,,
11594971,,
11594970,,
11594968,,
11594949,,
11594926,,
11594743,3/8/16 5:57 PM,71.4
11594741,,
11594736,,
11594607,,
11594572,,
11594448,,
11594441,,
11594406,,
11594358,,
11593969,,
11593953,,
11593893,,
11593799,,
11593669,,
11593624,2/18/16 5:25 PM,9.95
11593600,,
11593595,,
11593528,,
11593355,,
11593129,,
11593091,,
11593090,,
11592911,,
11592892,,
11592862,,
11592785,,
11592764,,
11592761,,
11592633,,
11592552,,
11592367,,
11592323,,
11592149,,
11592129,,
11592105,,
11592029,,
11592026,,
11592025,,
11592003,,
11591986,,
11591819,,
11591818,,
11591815,,
11591771,,
11591754,,
11591579,,
11591463,,
11590955,,
11590876,,
11590661,,
11590651,,
11590649,,
11590643,,
11590493,,
11590486,,
11590449,2/27/16 10:02 AM,9.95
11590324,,
11590307,,
11590298,,
11590239,,
11590200,,
11590160,,
11590148,,
11590107,,
11590056,,
11590007,,
11590002,,
11589980,,
11589946,,
11589838,,
11589214,,
11589178,,
11589177,4/14/16 10:25 AM,9.95
11589137,,
11589101,,
11589080,,
11588990,,
11588907,,
11588860,,
11588834,,
11588802,,
11588699,3/20/16 4:48 PM,9.95
11588691,,
11588436,,
11588421,,
11588399,2/18/16 2:07 PM,50
11588268,,
11588255,,
11588240,5/24/16 1:12 PM,71.4
11587968,,
11587966,,
11587920,,
11587911,,
11587335,,
11587297,,
11587259,,
11587226,,
11587152,,
11587101,,
11587091,,
11587075,,
11587043,,
11587042,,
11586839,,
11586782,,
11586726,,
11586680,,
11586618,,
11586616,,
11586603,,
11586584,,
11586456,,
11586421,,
11586408,,
11586373,,
11586364,,
11586326,,
11586255,,
11586254,,
11586216,,
11585985,,
11585849,,
11585786,,
11585755,,
11585242,,
11585167,,
11585021,,
11585007,,
11584921,,
11584754,,
11584416,,
11583949,,
11583948,,
11583880,,
11583656,,
11583585,,
11583579,,
11583571,,
11583542,,
11583536,,
11583341,,
11583334,,
11583332,,
11583331,,
11583276,,
11583179,,
11583103,,
11583102,,
11583083,,
11583079,,
11583031,,
11582983,,
11582943,,
11582794,,
11582766,,
11582761,,
11582707,,
11582680,,
11582658,,
11582647,,
11582634,,
11582510,,
11582504,,
11582466,,
11582228,,
11582019,,
11581982,,
11581895,,
11581850,,
11581844,,
11581775,,
11581769,,
11581768,,
11581290,,
11581286,,
11581282,,
11581281,,
11581280,,
11581267,,
11581265,,
11581262,,
11581234,,
11581202,,
11581179,,
11580836,,
11580831,,
11580695,,
11580679,,
11580640,,
11580602,,
11580575,,
11580562,,
11580422,,
11580418,,
11580347,,
11580249,,
11580225,,
11580171,,
11580123,,
11580099,,
11579906,3/17/16 10:51 AM,9.95
11579898,,
11579889,,
11579887,,
11579736,,
11579628,,
11579609,,
11579601,,
11579554,,
11579526,,
11579330,,
11579291,,
11579290,,
11579267,,
11579149,,
11579114,,
11579091,,
11578872,,
11578727,,
11578722,2/24/16 12:51 PM,155.4
11578708,,
11578706,,
11578675,,
11578588,,
11578522,,
11578394,,
11578263,,
11578075,,
11577997,,
11577638,,
11577618,,
11577554,,
11577544,,
11577447,2/18/16 10:28 AM,76.29
11577299,,
11577259,,
11576997,,
11576875,,
11576869,,
11576861,,
11576854,,
11576802,,
11576786,,
11576739,,
11576660,,
11576643,,
11576621,,
